1692824540,61,info,DmrppRequestHandler::DmrppRequestHandler() - Concurrent Compute Threads: Enabled. max_compute_threads: 512
1692824540,61,info,DmrppRequestHandler::DmrppRequestHandler() - Concurrent Transfer Threads: Enabled. max_transfer_threads: 16
1692893566,499,info,CurlUtils::retrieve_effective_url() - Source URL: 'https://data.nsidc.uat.earthdatacloud.nasa.gov/nsidc-cumulus-uat-protected/ATLAS/ATL03/005/2020/01/01/ATL03_20200101145654_00900605_005_01.h5(trusted)' CURLINFO_EFFECTIVE_URL: 'https://nsidc-cumulus-uat-protected.s3.us-west-2.amazonaws.com/ATLAS/ATL03/005/2020/01/01/ATL03_20200101145654_00900605_005_01.h5?A-userid=jhrguat'(trusted)
1692893609,499,info,request size: 4955KB,memory used by process: 1209508KB
1692893649,499,info,request size: 4955KB,memory used by process: 1209508KB
1692893690,499,info,request size: 324KB,memory used by process: 1209508KB
1692893709,499,info,request size: 324KB,memory used by process: 1209508KB
1692897238,499,info,CurlUtils::retrieve_effective_url() - Source URL: 'https://archive.podaac.sit.earthdata.nasa.gov/podaac-sit-cumulus-protected/H09-AHI-L2P-ACSPO-v2.90/20230821140000-STAR-L2P_GHRSST-SSTsubskin-AHI_H09-ACSPO_V2.90-v02.0-fv01.0.nc(trusted)' CURLINFO_EFFECTIVE_URL: 'https://podaac-sit-cumulus-protected.s3.us-west-2.amazonaws.com/H09-AHI-L2P-ACSPO-v2.90/20230821140000-STAR-L2P_GHRSST-SSTsubskin-AHI_H09-ACSPO_V2.90-v02.0-fv01.0.nc?A-userid=podaaccloud'(trusted)
1692897249,499,info,BESUtil::file_to_stream() - Using ostream: 0x7fff22f5a5b0 cout: 0x6123c0
1692897251,499,info,BESUtil::file_to_stream() - Sent 45612251 bytes from file '/tmp/hyrax_fonc/dap4_nc_bes_util_gWHAhM_#20230821140000-STAR-L2P_GHRSST-SSTsubskin-AHI_H09-ACSPO_V2.90-v02.0-fv01.0.nc.dmrpp_etjIKj'. 
1692899164,499,info,CurlUtils::retrieve_effective_url() - Source URL: 'https://archive.podaac.sit.earthdata.nasa.gov/podaac-sit-cumulus-protected/H09-AHI-L3C-ACSPO-v2.90/20230821130000-STAR-L3C_GHRSST-SSTsubskin-AHI_H09-ACSPO_V2.90-v02.0-fv01.0.nc(trusted)' CURLINFO_EFFECTIVE_URL: 'https://podaac-sit-cumulus-protected.s3.us-west-2.amazonaws.com/H09-AHI-L3C-ACSPO-v2.90/20230821130000-STAR-L3C_GHRSST-SSTsubskin-AHI_H09-ACSPO_V2.90-v02.0-fv01.0.nc?A-userid=podaaccloud'(trusted)
1692903063,499,info,request size: 17KB,memory used by process: 6850540KB
1692903065,499,info,CurlUtils::retrieve_effective_url() - Source URL: 'https://data.nsidc.uat.earthdatacloud.nasa.gov/nsidc-cumulus-uat-protected/ATLAS/ATL06/005/2020/01/01/ATL06_20200101223747_00950603_005_01.h5(trusted)' CURLINFO_EFFECTIVE_URL: 'https://nsidc-cumulus-uat-protected.s3.us-west-2.amazonaws.com/ATLAS/ATL06/005/2020/01/01/ATL06_20200101223747_00950603_005_01.h5?A-userid=jhrguat'(trusted)
1692903122,499,info,request size: 17KB,memory used by process: 6850540KB
1692903174,499,info,request size: 41KB,memory used by process: 6850540KB
1692903176,499,info,CurlUtils::retrieve_effective_url() - Source URL: 'https://data.nsidc.uat.earthdatacloud.nasa.gov/nsidc-cumulus-uat-protected/ATLAS/ATL07/005/2020/01/01/ATL07-01_20200101015629_00820601_005_01.h5(trusted)' CURLINFO_EFFECTIVE_URL: 'https://nsidc-cumulus-uat-protected.s3.us-west-2.amazonaws.com/ATLAS/ATL07/005/2020/01/01/ATL07-01_20200101015629_00820601_005_01.h5?A-userid=jhrguat'(trusted)
1692903212,499,info,request size: 41KB,memory used by process: 6850540KB
1692903254,499,info,request size: 41KB,memory used by process: 6850540KB
1692903293,499,info,request size: 41KB,memory used by process: 6850540KB
1692903329,499,info,request size: 11KB,memory used by process: 6850540KB
1692903332,499,info,CurlUtils::retrieve_effective_url() - Source URL: 'https://data.nsidc.uat.earthdatacloud.nasa.gov/nsidc-cumulus-uat-protected/ATLAS/ATL08/005/2020/01/01/ATL08_20200101145654_00900605_005_01.h5(trusted)' CURLINFO_EFFECTIVE_URL: 'https://nsidc-cumulus-uat-protected.s3.us-west-2.amazonaws.com/ATLAS/ATL08/005/2020/01/01/ATL08_20200101145654_00900605_005_01.h5?A-userid=jhrguat'(trusted)
1692903350,499,info,request size: 11KB,memory used by process: 6850540KB
1692903399,499,info,request size: 11KB,memory used by process: 6850540KB
1692903467,499,info,request size: 20KB,memory used by process: 6850540KB
1692903469,499,info,CurlUtils::retrieve_effective_url() - Source URL: 'https://data.nsidc.uat.earthdatacloud.nasa.gov/nsidc-cumulus-uat-protected/ATLAS/ATL10/005/2020/01/01/ATL10-01_20200101002212_00810601_005_02.h5(trusted)' CURLINFO_EFFECTIVE_URL: 'https://nsidc-cumulus-uat-protected.s3.us-west-2.amazonaws.com/ATLAS/ATL10/005/2020/01/01/ATL10-01_20200101002212_00810601_005_02.h5?A-userid=jhrguat'(trusted)
1692903509,499,info,request size: 20KB,memory used by process: 6850540KB
1692903534,499,info,request size: 20KB,memory used by process: 6850540KB
1692903593,499,info,request size: 203KB,memory used by process: 6850540KB
1692903595,499,info,CurlUtils::retrieve_effective_url() - Source URL: 'https://data.nsidc.uat.earthdatacloud.nasa.gov/nsidc-cumulus-uat-protected/ATLAS/ATL12/005/2020/01/ATL12_20200101002212_00810601_005_02.h5(trusted)' CURLINFO_EFFECTIVE_URL: 'https://nsidc-cumulus-uat-protected.s3.us-west-2.amazonaws.com/ATLAS/ATL12/005/2020/01/ATL12_20200101002212_00810601_005_02.h5?A-userid=jhrguat'(trusted)
1692903642,499,info,request size: 203KB,memory used by process: 6850540KB
1692903671,499,info,request size: 203KB,memory used by process: 6850540KB
1692903737,499,info,request size: 43KB,memory used by process: 6850540KB
1692903739,499,info,CurlUtils::retrieve_effective_url() - Source URL: 'https://data.nsidc.uat.earthdatacloud.nasa.gov/nsidc-cumulus-uat-protected/ATLAS/ATL13/005/2020/01/ATL13_20200101002212_00810601_005_01.h5(trusted)' CURLINFO_EFFECTIVE_URL: 'https://nsidc-cumulus-uat-protected.s3.us-west-2.amazonaws.com/ATLAS/ATL13/005/2020/01/ATL13_20200101002212_00810601_005_01.h5?A-userid=jhrguat'(trusted)
1692903812,499,info,request size: 43KB,memory used by process: 6850540KB
1692903857,499,info,request size: 136KB,memory used by process: 6850540KB
1692903900,499,info,request size: 136KB,memory used by process: 6850540KB
1692904095,499,info,request size: 4955KB,memory used by process: 6850540KB
1692904097,499,info,CurlUtils::retrieve_effective_url() - Source URL: 'https://data.nsidc.uat.earthdatacloud.nasa.gov/nsidc-cumulus-uat-protected/ATLAS/ATL03/005/2020/01/01/ATL03_20200101145654_00900605_005_01.h5(trusted)' CURLINFO_EFFECTIVE_URL: 'https://nsidc-cumulus-uat-protected.s3.us-west-2.amazonaws.com/ATLAS/ATL03/005/2020/01/01/ATL03_20200101145654_00900605_005_01.h5?A-userid=jhrguat'(trusted)
1692904172,499,info,request size: 4955KB,memory used by process: 6850540KB
1692904278,499,info,request size: 324KB,memory used by process: 6850540KB
1692904325,499,info,request size: 324KB,memory used by process: 6850540KB
1692827190,1556,info,request size: 1947KB,memory used by process: 24456KB
1692827192,1556,info,CurlUtils::retrieve_effective_url() - Source URL: 'https://data.nsidc.uat.earthdatacloud.nasa.gov/nsidc-cumulus-uat-protected/ATLAS/ATL06/005/2020/01/01/ATL06_20200101020331_00820602_005_01.h5(trusted)' CURLINFO_EFFECTIVE_URL: 'https://nsidc-cumulus-uat-protected.s3.us-west-2.amazonaws.com/ATLAS/ATL06/005/2020/01/01/ATL06_20200101020331_00820602_005_01.h5?A-userid=nsidc_ops'(trusted)
1692827203,1556,info,request size: 6359KB,memory used by process: 37548KB
1692827205,1556,info,CurlUtils::retrieve_effective_url() - Source URL: 'https://data.nsidc.uat.earthdatacloud.nasa.gov/nsidc-cumulus-uat-protected/ATLAS/ATL06/005/2020/01/01/ATL06_20200101145654_00900605_005_01.h5(trusted)' CURLINFO_EFFECTIVE_URL: 'https://nsidc-cumulus-uat-protected.s3.us-west-2.amazonaws.com/ATLAS/ATL06/005/2020/01/01/ATL06_20200101145654_00900605_005_01.h5?A-userid=nsidc_ops'(trusted)
1692827219,1556,info,request size: 9587KB,memory used by process: 49676KB
1692827221,1556,info,CurlUtils::retrieve_effective_url() - Source URL: 'https://data.nsidc.uat.earthdatacloud.nasa.gov/nsidc-cumulus-uat-protected/ATLAS/ATL13/005/2020/01/ATL13_20200101125631_00890601_005_01.h5(trusted)' CURLINFO_EFFECTIVE_URL: 'https://nsidc-cumulus-uat-protected.s3.us-west-2.amazonaws.com/ATLAS/ATL13/005/2020/01/ATL13_20200101125631_00890601_005_01.h5?A-userid=nsidc_ops'(trusted)
1692828723,1556,info,request size: 41KB,memory used by process: 65172KB
1692828726,1556,info,CurlUtils::retrieve_effective_url() - Source URL: 'https://data.nsidc.uat.earthdatacloud.nasa.gov/nsidc-cumulus-uat-protected/ATLAS/ATL07/005/2020/01/01/ATL07-01_20200101015629_00820601_005_01.h5(trusted)' CURLINFO_EFFECTIVE_URL: 'https://nsidc-cumulus-uat-protected.s3.us-west-2.amazonaws.com/ATLAS/ATL07/005/2020/01/01/ATL07-01_20200101015629_00820601_005_01.h5?A-userid=jhrguat'(trusted)
1692829297,1556,info,CurlUtils::retrieve_effective_url() - Source URL: 'https://archive.podaac.sit.earthdata.nasa.gov/podaac-sit-cumulus-protected/H09-AHI-L2P-ACSPO-v2.90/20230821140000-STAR-L2P_GHRSST-SSTsubskin-AHI_H09-ACSPO_V2.90-v02.0-fv01.0.nc(trusted)' CURLINFO_EFFECTIVE_URL: 'https://podaac-sit-cumulus-protected.s3.us-west-2.amazonaws.com/H09-AHI-L2P-ACSPO-v2.90/20230821140000-STAR-L2P_GHRSST-SSTsubskin-AHI_H09-ACSPO_V2.90-v02.0-fv01.0.nc?A-userid=podaaccloud'(trusted)
1692829308,1556,info,BESUtil::file_to_stream() - Using ostream: 0x7fff22f5a5b0 cout: 0x6123c0
1692829310,1556,info,BESUtil::file_to_stream() - Sent 45612251 bytes from file '/tmp/hyrax_fonc/dap4_nc_bes_util_Ak8kY7_#20230821140000-STAR-L2P_GHRSST-SSTsubskin-AHI_H09-ACSPO_V2.90-v02.0-fv01.0.nc.dmrpp_3dDH53'. 
1692829361,1556,info,request size: 41KB,memory used by process: 1191608KB
1692829400,1556,info,request size: 41KB,memory used by process: 1191608KB
1692834395,1556,info,CurlUtils::retrieve_effective_url() - Source URL: 'https://archive.podaac.sit.earthdata.nasa.gov/podaac-sit-cumulus-protected/H09-AHI-L3C-ACSPO-v2.90/20230821130000-STAR-L3C_GHRSST-SSTsubskin-AHI_H09-ACSPO_V2.90-v02.0-fv01.0.nc(trusted)' CURLINFO_EFFECTIVE_URL: 'https://podaac-sit-cumulus-protected.s3.us-west-2.amazonaws.com/H09-AHI-L3C-ACSPO-v2.90/20230821130000-STAR-L3C_GHRSST-SSTsubskin-AHI_H09-ACSPO_V2.90-v02.0-fv01.0.nc?A-userid=phoebes'(trusted)
1692834428,1556,info,BESUtil::file_to_stream() - Using ostream: 0x7fff22f5a5b0 cout: 0x6123c0
1692834429,1556,info,BESUtil::file_to_stream() - Sent 36073389 bytes from file '/tmp/hyrax_fonc/dap4_nc_bes_util_XtFYV2_#20230821130000-STAR-L3C_GHRSST-SSTsubskin-AHI_H09-ACSPO_V2.90-v02.0-fv01.0.nc.dmrpp_mty1R0'. 
1692835321,1556,info,CurlUtils::retrieve_effective_url() - Source URL: 'https://harmony.uat.earthdata.nasa.gov/service-results/harmony-uat-eedtest-data/C1245618475-EEDTEST/3B-HHR.MS.MRG.3IMERG.20200101-S000000-E002959.0000.V06B.HDF5(trusted)' CURLINFO_EFFECTIVE_URL: 'https://harmony-uat-eedtest-data.s3.us-west-2.amazonaws.com/C1245618475-EEDTEST/3B-HHR.MS.MRG.3IMERG.20200101-S000000-E002959.0000.V06B.HDF5?A-userid=amy.steiker'(trusted)
1692835322,1556,info,BESUtil::file_to_stream() - Sent 115180 bytes from file '/tmp/hyrax_fonc/dap4_nc_bes_util_EL41jN_#3B-HHR.MS.MRG.3IMERG.20200101-S000000-E002959.0000.V06B.HDF5.dmrpp_fzU7he'. 
1692835322,1556,info,BESUtil::file_to_stream() - Using ostream: 0x7fff22f5a5b0 cout: 0x6123c0
1692835546,1556,info,request size: 738568KB,memory used by process: 3829100KB
1692835549,1556,info,CurlUtils::retrieve_effective_url() - Source URL: 'https://archive.podaac.sit.earthdata.nasa.gov/podaac-sit-cumulus-protected/H09-AHI-L2P-ACSPO-v2.90/20230821140000-STAR-L2P_GHRSST-SSTsubskin-AHI_H09-ACSPO_V2.90-v02.0-fv01.0.nc(trusted)' CURLINFO_EFFECTIVE_URL: 'https://podaac-sit-cumulus-protected.s3.us-west-2.amazonaws.com/H09-AHI-L2P-ACSPO-v2.90/20230821140000-STAR-L2P_GHRSST-SSTsubskin-AHI_H09-ACSPO_V2.90-v02.0-fv01.0.nc?A-userid=podaaccloud'(trusted)
1692890128,1556,info,request size: 11KB,memory used by process: 3829100KB
1692890130,1556,info,CurlUtils::retrieve_effective_url() - Source URL: 'https://data.nsidc.uat.earthdatacloud.nasa.gov/nsidc-cumulus-uat-protected/ATLAS/ATL08/005/2020/01/01/ATL08_20200101145654_00900605_005_01.h5(trusted)' CURLINFO_EFFECTIVE_URL: 'https://nsidc-cumulus-uat-protected.s3.us-west-2.amazonaws.com/ATLAS/ATL08/005/2020/01/01/ATL08_20200101145654_00900605_005_01.h5?A-userid=jhrguat'(trusted)
1692890188,1556,info,request size: 11KB,memory used by process: 3829100KB
1692892528,1556,info,request size: 17KB,memory used by process: 3829100KB
1692892530,1556,info,CurlUtils::retrieve_effective_url() - Source URL: 'https://data.nsidc.uat.earthdatacloud.nasa.gov/nsidc-cumulus-uat-protected/ATLAS/ATL06/005/2020/01/01/ATL06_20200101223747_00950603_005_01.h5(trusted)' CURLINFO_EFFECTIVE_URL: 'https://nsidc-cumulus-uat-protected.s3.us-west-2.amazonaws.com/ATLAS/ATL06/005/2020/01/01/ATL06_20200101223747_00950603_005_01.h5?A-userid=jhrguat'(trusted)
1692892792,1556,info,request size: 17KB,memory used by process: 3829100KB
1692892850,1556,info,request size: 17KB,memory used by process: 3829100KB
1692892871,1556,info,request size: 41KB,memory used by process: 3829100KB
1692892874,1556,info,CurlUtils::retrieve_effective_url() - Source URL: 'https://data.nsidc.uat.earthdatacloud.nasa.gov/nsidc-cumulus-uat-protected/ATLAS/ATL07/005/2020/01/01/ATL07-01_20200101015629_00820601_005_01.h5(trusted)' CURLINFO_EFFECTIVE_URL: 'https://nsidc-cumulus-uat-protected.s3.us-west-2.amazonaws.com/ATLAS/ATL07/005/2020/01/01/ATL07-01_20200101015629_00820601_005_01.h5?A-userid=jhrguat'(trusted)
1692892958,1556,info,request size: 41KB,memory used by process: 3829100KB
1692893008,1556,info,request size: 11KB,memory used by process: 3829100KB
1692893027,1556,info,request size: 11KB,memory used by process: 3829100KB
1692893045,1556,info,request size: 11KB,memory used by process: 3829100KB
1692893067,1556,info,request size: 11KB,memory used by process: 3829100KB
1692893124,1556,info,request size: 20KB,memory used by process: 3829100KB
1692893126,1556,info,CurlUtils::retrieve_effective_url() - Source URL: 'https://data.nsidc.uat.earthdatacloud.nasa.gov/nsidc-cumulus-uat-protected/ATLAS/ATL10/005/2020/01/01/ATL10-01_20200101002212_00810601_005_02.h5(trusted)' CURLINFO_EFFECTIVE_URL: 'https://nsidc-cumulus-uat-protected.s3.us-west-2.amazonaws.com/ATLAS/ATL10/005/2020/01/01/ATL10-01_20200101002212_00810601_005_02.h5?A-userid=jhrguat'(trusted)
1692893164,1556,info,request size: 20KB,memory used by process: 3829100KB
1692893227,1556,info,request size: 203KB,memory used by process: 3829100KB
1692893230,1556,info,CurlUtils::retrieve_effective_url() - Source URL: 'https://data.nsidc.uat.earthdatacloud.nasa.gov/nsidc-cumulus-uat-protected/ATLAS/ATL12/005/2020/01/ATL12_20200101002212_00810601_005_02.h5(trusted)' CURLINFO_EFFECTIVE_URL: 'https://nsidc-cumulus-uat-protected.s3.us-west-2.amazonaws.com/ATLAS/ATL12/005/2020/01/ATL12_20200101002212_00810601_005_02.h5?A-userid=jhrguat'(trusted)
1692893294,1556,info,request size: 203KB,memory used by process: 3829100KB
1692893315,1556,info,request size: 43KB,memory used by process: 3829100KB
1692893318,1556,info,CurlUtils::retrieve_effective_url() - Source URL: 'https://data.nsidc.uat.earthdatacloud.nasa.gov/nsidc-cumulus-uat-protected/ATLAS/ATL13/005/2020/01/ATL13_20200101002212_00810601_005_01.h5(trusted)' CURLINFO_EFFECTIVE_URL: 'https://nsidc-cumulus-uat-protected.s3.us-west-2.amazonaws.com/ATLAS/ATL13/005/2020/01/ATL13_20200101002212_00810601_005_01.h5?A-userid=jhrguat'(trusted)
1692893373,1556,info,request size: 43KB,memory used by process: 3829100KB
1692893397,1556,info,request size: 43KB,memory used by process: 3829100KB
1692893450,1556,info,request size: 136KB,memory used by process: 3829100KB
1692893474,1556,info,request size: 136KB,memory used by process: 3829100KB
1692893495,1556,info,request size: 136KB,memory used by process: 3829100KB
1692893524,1556,info,request size: 4955KB,memory used by process: 3829100KB
1692893526,1556,info,CurlUtils::retrieve_effective_url() - Source URL: 'https://data.nsidc.uat.earthdatacloud.nasa.gov/nsidc-cumulus-uat-protected/ATLAS/ATL03/005/2020/01/01/ATL03_20200101145654_00900605_005_01.h5(trusted)' CURLINFO_EFFECTIVE_URL: 'https://nsidc-cumulus-uat-protected.s3.us-west-2.amazonaws.com/ATLAS/ATL03/005/2020/01/01/ATL03_20200101145654_00900605_005_01.h5?A-userid=jhrguat'(trusted)
1692893586,1556,info,request size: 4955KB,memory used by process: 3829100KB
1692893631,1556,info,request size: 4955KB,memory used by process: 3829100KB
1692893683,1556,info,request size: 324KB,memory used by process: 3829100KB
1692893702,1556,info,request size: 324KB,memory used by process: 3829100KB
1692893717,1556,info,request size: 324KB,memory used by process: 3829100KB
1692897114,1556,info,CurlUtils::retrieve_effective_url() - Source URL: 'https://archive.podaac.sit.earthdata.nasa.gov/podaac-sit-cumulus-protected/H09-AHI-L2P-ACSPO-v2.90/20230821140000-STAR-L2P_GHRSST-SSTsubskin-AHI_H09-ACSPO_V2.90-v02.0-fv01.0.nc(trusted)' CURLINFO_EFFECTIVE_URL: 'https://podaac-sit-cumulus-protected.s3.us-west-2.amazonaws.com/H09-AHI-L2P-ACSPO-v2.90/20230821140000-STAR-L2P_GHRSST-SSTsubskin-AHI_H09-ACSPO_V2.90-v02.0-fv01.0.nc?A-userid=podaaccloud'(trusted)
1692899332,1556,info,request size: 3322371KB,memory used by process: 3829100KB
1692899335,1556,info,CurlUtils::retrieve_effective_url() - Source URL: 'https://archive.podaac.sit.earthdata.nasa.gov/podaac-sit-cumulus-protected/H09-AHI-L3C-ACSPO-v2.90/20230821130000-STAR-L3C_GHRSST-SSTsubskin-AHI_H09-ACSPO_V2.90-v02.0-fv01.0.nc(trusted)' CURLINFO_EFFECTIVE_URL: 'https://podaac-sit-cumulus-protected.s3.us-west-2.amazonaws.com/H09-AHI-L3C-ACSPO-v2.90/20230821130000-STAR-L3C_GHRSST-SSTsubskin-AHI_H09-ACSPO_V2.90-v02.0-fv01.0.nc?A-userid=podaaccloud'(trusted)
1692903038,1556,info,request size: 17KB,memory used by process: 7161512KB
1692903041,1556,info,CurlUtils::retrieve_effective_url() - Source URL: 'https://data.nsidc.uat.earthdatacloud.nasa.gov/nsidc-cumulus-uat-protected/ATLAS/ATL06/005/2020/01/01/ATL06_20200101223747_00950603_005_01.h5(trusted)' CURLINFO_EFFECTIVE_URL: 'https://nsidc-cumulus-uat-protected.s3.us-west-2.amazonaws.com/ATLAS/ATL06/005/2020/01/01/ATL06_20200101223747_00950603_005_01.h5?A-userid=jhrguat'(trusted)
1692903117,1556,info,request size: 17KB,memory used by process: 7161512KB
1692903162,1556,info,request size: 41KB,memory used by process: 7161512KB
1692903165,1556,info,CurlUtils::retrieve_effective_url() - Source URL: 'https://data.nsidc.uat.earthdatacloud.nasa.gov/nsidc-cumulus-uat-protected/ATLAS/ATL07/005/2020/01/01/ATL07-01_20200101015629_00820601_005_01.h5(trusted)' CURLINFO_EFFECTIVE_URL: 'https://nsidc-cumulus-uat-protected.s3.us-west-2.amazonaws.com/ATLAS/ATL07/005/2020/01/01/ATL07-01_20200101015629_00820601_005_01.h5?A-userid=jhrguat'(trusted)
1692903207,1556,info,request size: 41KB,memory used by process: 7161512KB
1692903243,1556,info,request size: 41KB,memory used by process: 7161512KB
1692903282,1556,info,request size: 41KB,memory used by process: 7161512KB
1692903322,1556,info,request size: 11KB,memory used by process: 7161512KB
1692903325,1556,info,CurlUtils::retrieve_effective_url() - Source URL: 'https://data.nsidc.uat.earthdatacloud.nasa.gov/nsidc-cumulus-uat-protected/ATLAS/ATL08/005/2020/01/01/ATL08_20200101145654_00900605_005_01.h5(trusted)' CURLINFO_EFFECTIVE_URL: 'https://nsidc-cumulus-uat-protected.s3.us-west-2.amazonaws.com/ATLAS/ATL08/005/2020/01/01/ATL08_20200101145654_00900605_005_01.h5?A-userid=jhrguat'(trusted)
1692903345,1556,info,request size: 11KB,memory used by process: 7161512KB
1692903380,1556,info,request size: 11KB,memory used by process: 7161512KB
1692903426,1556,info,request size: 20KB,memory used by process: 7161512KB
1692903429,1556,info,CurlUtils::retrieve_effective_url() - Source URL: 'https://data.nsidc.uat.earthdatacloud.nasa.gov/nsidc-cumulus-uat-protected/ATLAS/ATL10/005/2020/01/01/ATL10-01_20200101002212_00810601_005_02.h5(trusted)' CURLINFO_EFFECTIVE_URL: 'https://nsidc-cumulus-uat-protected.s3.us-west-2.amazonaws.com/ATLAS/ATL10/005/2020/01/01/ATL10-01_20200101002212_00810601_005_02.h5?A-userid=jhrguat'(trusted)
1692903499,1556,info,request size: 20KB,memory used by process: 7161512KB
1692903529,1556,info,request size: 20KB,memory used by process: 7161512KB
1692903573,1556,info,request size: 203KB,memory used by process: 7161512KB
1692903576,1556,info,CurlUtils::retrieve_effective_url() - Source URL: 'https://data.nsidc.uat.earthdatacloud.nasa.gov/nsidc-cumulus-uat-protected/ATLAS/ATL12/005/2020/01/ATL12_20200101002212_00810601_005_02.h5(trusted)' CURLINFO_EFFECTIVE_URL: 'https://nsidc-cumulus-uat-protected.s3.us-west-2.amazonaws.com/ATLAS/ATL12/005/2020/01/ATL12_20200101002212_00810601_005_02.h5?A-userid=jhrguat'(trusted)
1692903630,1556,info,request size: 203KB,memory used by process: 7161512KB
1692903665,1556,info,request size: 203KB,memory used by process: 7161512KB
1692903720,1556,info,request size: 43KB,memory used by process: 7161512KB
1692903722,1556,info,CurlUtils::retrieve_effective_url() - Source URL: 'https://data.nsidc.uat.earthdatacloud.nasa.gov/nsidc-cumulus-uat-protected/ATLAS/ATL13/005/2020/01/ATL13_20200101002212_00810601_005_01.h5(trusted)' CURLINFO_EFFECTIVE_URL: 'https://nsidc-cumulus-uat-protected.s3.us-west-2.amazonaws.com/ATLAS/ATL13/005/2020/01/ATL13_20200101002212_00810601_005_01.h5?A-userid=jhrguat'(trusted)
1692903796,1556,info,request size: 43KB,memory used by process: 7161512KB
1692903845,1556,info,request size: 136KB,memory used by process: 7161512KB
1692903884,1556,info,request size: 136KB,memory used by process: 7161512KB
1692904052,1556,info,request size: 4955KB,memory used by process: 7161512KB
1692904054,1556,info,CurlUtils::retrieve_effective_url() - Source URL: 'https://data.nsidc.uat.earthdatacloud.nasa.gov/nsidc-cumulus-uat-protected/ATLAS/ATL03/005/2020/01/01/ATL03_20200101145654_00900605_005_01.h5(trusted)' CURLINFO_EFFECTIVE_URL: 'https://nsidc-cumulus-uat-protected.s3.us-west-2.amazonaws.com/ATLAS/ATL03/005/2020/01/01/ATL03_20200101145654_00900605_005_01.h5?A-userid=jhrguat'(trusted)
1692904145,1556,info,request size: 4955KB,memory used by process: 7161512KB
1692904227,1556,info,request size: 4955KB,memory used by process: 7161512KB
1692904319,1556,info,request size: 324KB,memory used by process: 7161512KB
1692904366,1556,info,request size: 324KB,memory used by process: 7161512KB
1692827196,1557,info,request size: 960KB,memory used by process: 34716KB
1692827199,1557,info,CurlUtils::retrieve_effective_url() - Source URL: 'https://data.nsidc.uat.earthdatacloud.nasa.gov/nsidc-cumulus-uat-protected/ATLAS/ATL08/005/2020/01/01/ATL08_20200101021201_00820603_005_01.h5(trusted)' CURLINFO_EFFECTIVE_URL: 'https://nsidc-cumulus-uat-protected.s3.us-west-2.amazonaws.com/ATLAS/ATL08/005/2020/01/01/ATL08_20200101021201_00820603_005_01.h5?A-userid=nsidc_ops'(trusted)
1692827218,1557,info,request size: 1495KB,memory used by process: 36028KB
1692827220,1557,info,CurlUtils::retrieve_effective_url() - Source URL: 'https://data.nsidc.uat.earthdatacloud.nasa.gov/nsidc-cumulus-uat-protected/ATLAS/ATL12/005/2020/01/ATL12_20200101191340_00930601_005_02.h5(trusted)' CURLINFO_EFFECTIVE_URL: 'https://nsidc-cumulus-uat-protected.s3.us-west-2.amazonaws.com/ATLAS/ATL12/005/2020/01/ATL12_20200101191340_00930601_005_02.h5?A-userid=nsidc_ops'(trusted)
1692828708,1557,info,request size: 41KB,memory used by process: 43560KB
1692828711,1557,info,CurlUtils::retrieve_effective_url() - Source URL: 'https://data.nsidc.uat.earthdatacloud.nasa.gov/nsidc-cumulus-uat-protected/ATLAS/ATL07/005/2020/01/01/ATL07-01_20200101015629_00820601_005_01.h5(trusted)' CURLINFO_EFFECTIVE_URL: 'https://nsidc-cumulus-uat-protected.s3.us-west-2.amazonaws.com/ATLAS/ATL07/005/2020/01/01/ATL07-01_20200101015629_00820601_005_01.h5?A-userid=jhrguat'(trusted)
1692829178,1557,info,CurlUtils::retrieve_effective_url() - Source URL: 'https://archive.podaac.sit.earthdata.nasa.gov/podaac-sit-cumulus-protected/H09-AHI-L2P-ACSPO-v2.90/20230821140000-STAR-L2P_GHRSST-SSTsubskin-AHI_H09-ACSPO_V2.90-v02.0-fv01.0.nc(trusted)' CURLINFO_EFFECTIVE_URL: 'https://podaac-sit-cumulus-protected.s3.us-west-2.amazonaws.com/H09-AHI-L2P-ACSPO-v2.90/20230821140000-STAR-L2P_GHRSST-SSTsubskin-AHI_H09-ACSPO_V2.90-v02.0-fv01.0.nc?A-userid=podaaccloud'(trusted)
1692829355,1557,info,request size: 41KB,memory used by process: 1643220KB
1692829394,1557,info,request size: 41KB,memory used by process: 1643220KB
1692835123,1557,info,CurlUtils::retrieve_effective_url() - Source URL: 'https://archive.podaac.sit.earthdata.nasa.gov/podaac-sit-cumulus-protected/H09-AHI-L3C-ACSPO-v2.90/20230821130000-STAR-L3C_GHRSST-SSTsubskin-AHI_H09-ACSPO_V2.90-v02.0-fv01.0.nc(trusted)' CURLINFO_EFFECTIVE_URL: 'https://podaac-sit-cumulus-protected.s3.us-west-2.amazonaws.com/H09-AHI-L3C-ACSPO-v2.90/20230821130000-STAR-L3C_GHRSST-SSTsubskin-AHI_H09-ACSPO_V2.90-v02.0-fv01.0.nc?A-userid=podaaccloud'(trusted)
1692835156,1557,info,BESUtil::file_to_stream() - Sent 36073389 bytes from file '/tmp/hyrax_fonc/dap4_nc_bes_util_pagWzf_#20230821130000-STAR-L3C_GHRSST-SSTsubskin-AHI_H09-ACSPO_V2.90-v02.0-fv01.0.nc.dmrpp_bYyVwr'. 
1692835156,1557,info,BESUtil::file_to_stream() - Using ostream: 0x7fff22f5a5b0 cout: 0x6123c0
